end_of_interval	qx_avg
1999-01-16 08:00:00	206.9
1999-01-17 08:00:00	149.2
1999-01-18 08:00:00	101.3
1999-01-19 08:00:00	149.2
1999-01-20 08:00:00	120
1999-01-21 08:00:00	196.9
1999-01-22 08:00:00	121.6
1999-01-23 08:00:00	106.1
1999-01-24 08:00:00	97.88
1999-01-25 08:00:00	97.88
1999-01-26 08:00:00	97.88
1999-01-27 08:00:00	88.57
1999-01-28 08:00:00	79.17
1999-01-29 08:00:00	89.1
1999-01-30 08:00:00	82.26
1999-01-31 08:00:00	79.73
1999-02-01 08:00:00	81.87
1999-02-02 08:00:00	72.87
1999-02-03 08:00:00	72.17
1999-02-04 08:00:00	71.78
1999-02-05 08:00:00	68.59
1999-02-06 08:00:00	66.9
1999-02-07 08:00:00	67
1999-02-08 08:00:00	63.33
1999-02-09 08:00:00	74.45
1999-02-10 08:00:00	77.89
1999-02-11 08:00:00	70.69
1999-02-12 08:00:00	83.74
1999-02-13 08:00:00	72.26
1999-02-14 08:00:00	72.26
1999-02-15 08:00:00	66.74
1999-02-16 08:00:00	65.51
1999-02-17 08:00:00	60.14
1999-02-18 08:00:00	60.45
1999-02-19 08:00:00	56.82
1999-02-20 08:00:00	50
1999-02-21 08:00:00	48
1999-02-22 08:00:00	53.04
1999-02-23 08:00:00	50.76
1999-02-24 08:00:00	47.97
1999-02-25 08:00:00	46.7
1999-02-26 08:00:00	48.7
1999-02-27 08:00:00	46.81
1999-02-28 08:00:00	47
1999-03-01 08:00:00	49.45
1999-03-02 08:00:00	40.73
1999-03-03 08:00:00	47.27
1999-03-04 08:00:00	75.38
1999-03-05 08:00:00	71.93
1999-03-06 08:00:00	72.91
1999-03-07 08:00:00	69.61
1999-03-08 08:00:00	66.97
1999-03-09 08:00:00	64.18
1999-03-10 08:00:00	66.87
1999-03-11 08:00:00	64.74
1999-03-12 08:00:00	66.15
1999-03-13 08:00:00	61.68
1999-03-14 08:00:00	61.68
1999-03-15 08:00:00	57.74
1999-03-16 08:00:00	137.8
1999-03-17 08:00:00	112.9
1999-03-18 08:00:00	138
1999-03-19 08:00:00	131.3
1999-03-20 08:00:00	57.97
1999-03-21 08:00:00	68
1999-03-22 08:00:00	68.14
1999-03-23 08:00:00	76.19
1999-03-24 08:00:00	80.08
1999-03-25 08:00:00	91.47
1999-03-26 08:00:00	96.17
1999-03-27 08:00:00	77.99
1999-03-28 08:00:00	90.68
1999-03-29 08:00:00	74
1999-03-30 08:00:00	74.01
1999-03-31 08:00:00	63.76
1999-04-01 08:00:00	60.35
1999-04-02 08:00:00	60.35
1999-04-03 08:00:00	54.65
1999-04-04 08:00:00	55.83
1999-04-05 08:00:00	60.53
1999-04-06 08:00:00	63.35
1999-04-07 08:00:00	62.47
1999-04-08 08:00:00	58.45
1999-04-09 08:00:00	59.3
1999-04-10 08:00:00	65.23
1999-04-11 08:00:00	65.97
1999-04-12 08:00:00	57.55
1999-04-13 08:00:00	64.82
1999-04-14 08:00:00	65.93
1999-04-15 08:00:00	69.26
1999-04-16 08:00:00	63.35
1999-04-17 08:00:00	61.71
1999-04-18 08:00:00	65.08
1999-04-19 08:00:00	58.34
1999-04-20 08:00:00	63.91
1999-04-21 08:00:00	57.87
1999-04-22 08:00:00	56.8
1999-04-23 08:00:00	54.65
1999-04-24 08:00:00	58.97
1999-04-25 08:00:00	58.97
1999-04-26 08:00:00	56.54
1999-04-27 08:00:00	55
1999-04-28 08:00:00	64.7
1999-04-29 08:00:00	64.59
1999-04-30 08:00:00	64.59
1999-05-01 08:00:00	39.61
1999-05-02 08:00:00	37.35
1999-05-03 08:00:00	37.35
1999-05-04 08:00:00	35.31
1999-05-05 08:00:00	33.54
1999-05-06 08:00:00	32.42
1999-05-07 08:00:00	32.11
1999-05-08 08:00:00	31.4
1999-05-09 08:00:00	30.2
1999-05-10 08:00:00	29.09
1999-05-11 08:00:00	29.87
1999-05-12 08:00:00	30.21
1999-05-13 08:00:00	31.97
1999-05-14 08:00:00	32.91
1999-05-15 08:00:00	33.29
1999-05-16 08:00:00	33
1999-05-17 08:00:00	32.16
1999-05-18 08:00:00	42.13
1999-05-19 08:00:00	65.12
1999-05-20 08:00:00	61.11
1999-05-21 08:00:00	45.75
1999-05-22 08:00:00	43.69
1999-05-23 08:00:00	47
1999-05-24 08:00:00	65.43
1999-05-25 08:00:00	71.06
1999-05-26 08:00:00	70.63
1999-05-27 08:00:00	54.55
1999-05-28 08:00:00	50.37
1999-05-29 08:00:00	52.9
1999-05-30 08:00:00	90
1999-05-31 08:00:00	53.35
1999-06-01 08:00:00	56.18
1999-06-02 08:00:00	54.01
1999-06-03 08:00:00	70.32
1999-06-04 08:00:00	78.57
1999-06-05 08:00:00	51.59
1999-06-06 08:00:00	47.16
1999-06-07 08:00:00	56.05
1999-06-08 08:00:00	58.98
1999-06-09 08:00:00	52.99
1999-06-10 08:00:00	47.86
1999-06-11 08:00:00	61.86
1999-06-12 08:00:00	60.83
1999-06-13 08:00:00	75.4
1999-06-14 08:00:00	83.64
1999-06-15 08:00:00	59.33
1999-06-16 08:00:00	60.96
1999-06-17 08:00:00	70.46
1999-06-18 08:00:00	81.4
1999-06-19 08:00:00	70.46
1999-06-20 08:00:00	69
1999-06-21 08:00:00	70.24
1999-06-22 08:00:00	83.29
1999-06-23 08:00:00	106.3
1999-06-24 08:00:00	829.8
1999-06-25 08:00:00	511.7
1999-06-26 08:00:00	611.4
1999-06-27 08:00:00	275
1999-06-28 08:00:00	200
1999-06-29 08:00:00	250
1999-06-30 08:00:00	175
1999-07-01 08:00:00	105.8
1999-07-02 08:00:00	100
1999-07-03 08:00:00	89.4
1999-07-04 08:00:00	80
1999-07-05 08:00:00	89
1999-07-06 08:00:00	89
1999-07-07 08:00:00	62.1
1999-07-08 08:00:00	50.9
1999-07-09 08:00:00	35.1
1999-07-10 08:00:00	58.5
1999-07-11 08:00:00	60
1999-07-12 08:00:00	58
1999-07-13 08:00:00	93.3
1999-07-14 08:00:00	110
1999-07-15 08:00:00	600
1999-07-16 08:00:00	802.7
1999-07-17 08:00:00	570
1999-07-18 08:00:00	900
1999-07-19 08:00:00	690
1999-07-20 08:00:00	350
1999-07-21 08:00:00	319
1999-07-22 08:00:00	570
1999-07-23 08:00:00	718.2
1999-07-24 08:00:00	500
1999-07-25 08:00:00	425
1999-07-26 08:00:00	300
1999-07-27 08:00:00	319.4
1999-07-28 08:00:00	718
1999-07-29 08:00:00	700
1999-07-30 08:00:00	865.9
1999-07-31 08:00:00	1367
1999-08-01 08:00:00	1221
1999-08-02 08:00:00	941.4
1999-08-03 08:00:00	957.6
1999-08-04 08:00:00	1206
1999-08-05 08:00:00	2282
1999-08-06 08:00:00	2025
1999-08-07 08:00:00	1863
1999-08-08 08:00:00	2430
1999-08-09 08:00:00	6082
1999-08-10 08:00:00	7234
1999-08-11 08:00:00	4000
1999-08-12 08:00:00	3000
1999-08-13 08:00:00	2359
1999-08-14 08:00:00	1785
1999-08-15 08:00:00	1450
1999-08-16 08:00:00	1351
1999-08-17 08:00:00	801.5
1999-08-18 08:00:00	927.8
1999-08-19 08:00:00	860.3
1999-08-20 08:00:00	860.3
1999-08-21 08:00:00	961
1999-08-22 08:00:00	846.2
1999-08-23 08:00:00	758.9
1999-08-24 08:00:00	874.1
1999-08-25 08:00:00	752.9
1999-08-26 08:00:00	1114
1999-08-27 08:00:00	1600
1999-08-28 08:00:00	1558
1999-08-29 08:00:00	2099
1999-08-30 08:00:00	2327
1999-08-31 08:00:00	5005
1999-09-01 08:00:00	6945
1999-09-02 08:00:00	6082
1999-09-03 08:00:00	4400
1999-09-04 08:00:00	3182
1999-09-05 08:00:00	2545
1999-09-06 08:00:00	1744
1999-09-07 08:00:00	1393
1999-09-08 08:00:00	1057
1999-09-09 08:00:00	1037
1999-09-10 08:00:00	1437
1999-09-11 08:00:00	1256
1999-09-12 08:00:00	1448
1999-09-13 08:00:00	2322
1999-09-14 08:00:00	3208
1999-09-15 08:00:00	3089
1999-09-16 08:00:00	2634
1999-09-17 08:00:00	2336
1999-09-18 08:00:00	2520
1999-09-19 08:00:00	2881
1999-09-20 08:00:00	3012
1999-09-21 08:00:00	2645
1999-09-22 08:00:00	2815
1999-09-23 08:00:00	3075
1999-09-24 08:00:00	2801
1999-09-25 08:00:00	2787
1999-09-26 08:00:00	2889
1999-09-27 08:00:00	2565
1999-09-28 08:00:00	2443
1999-09-29 08:00:00	2556
1999-09-30 08:00:00	2467
1999-10-01 08:00:00	2000
1999-10-02 08:00:00	1750
1999-10-03 08:00:00	1500
1999-10-04 08:00:00	1350
1999-10-05 08:00:00	1454
1999-10-06 08:00:00	1400
1999-10-07 08:00:00	1614
1999-10-08 08:00:00	2314
1999-10-09 08:00:00	2101
1999-10-10 08:00:00	2186
1999-10-11 08:00:00	1900
1999-10-12 08:00:00	1700
1999-10-13 08:00:00	1409
1999-10-14 08:00:00	1243
1999-10-15 08:00:00	1142
1999-10-16 08:00:00	1059
1999-10-17 08:00:00	1205
1999-10-18 08:00:00	1235
1999-10-19 08:00:00	1160
1999-10-20 08:00:00	1094
1999-10-21 08:00:00	927.2
1999-10-22 08:00:00	826.4
1999-10-23 08:00:00	899.7
1999-10-24 08:00:00	816
1999-10-25 08:00:00	842.4
1999-10-26 08:00:00	873.7
1999-10-27 08:00:00	888.1
1999-10-28 08:00:00	1025
1999-10-29 08:00:00	1190
1999-10-30 08:00:00	1239
1999-10-31 08:00:00	1200
1999-11-01 08:00:00	1066
1999-11-02 08:00:00	869
1999-11-03 08:00:00	790.1
1999-11-04 08:00:00	704.1
1999-11-05 08:00:00	620.4
1999-11-06 08:00:00	606
1999-11-07 08:00:00	650
1999-11-08 08:00:00	501.7
1999-11-09 08:00:00	577.7
1999-11-10 08:00:00	607.5
1999-11-11 08:00:00	535.1
1999-11-12 08:00:00	451.5
1999-11-13 08:00:00	484.8
1999-11-14 08:00:00	550
1999-11-15 08:00:00	440.3
1999-11-16 08:00:00	454
1999-11-17 08:00:00	409.9
1999-11-18 08:00:00	416.1
1999-11-19 08:00:00	385.4
1999-11-20 08:00:00	395.2
1999-11-21 08:00:00	360
1999-11-22 08:00:00	349.5
1999-11-23 08:00:00	370
1999-11-24 08:00:00	362.7
1999-11-25 08:00:00	365.1
1999-11-26 08:00:00	420
1999-11-27 08:00:00	352.9
1999-11-28 08:00:00	420
1999-11-29 08:00:00	383
1999-11-30 08:00:00	361.8
1999-12-01 08:00:00	289.8
1999-12-02 08:00:00	288.8
1999-12-03 08:00:00	284.5
1999-12-04 08:00:00	278.4
1999-12-05 08:00:00	278
1999-12-06 08:00:00	293.7
1999-12-07 08:00:00	255
1999-12-08 08:00:00	247.2
1999-12-09 08:00:00	287.7
1999-12-10 08:00:00	311.3
1999-12-11 08:00:00	264.6
1999-12-12 08:00:00	250
1999-12-13 08:00:00	209.9
1999-12-14 08:00:00	259.9
1999-12-15 08:00:00	242.3
1999-12-16 08:00:00	191.8
1999-12-17 08:00:00	257
1999-12-18 08:00:00	168.5
1999-12-19 08:00:00	185
1999-12-20 08:00:00	250
1999-12-21 08:00:00	215
1999-12-22 08:00:00	164.9
1999-12-23 08:00:00	193.8
1999-12-24 08:00:00	184.8
1999-12-25 08:00:00	170
1999-12-26 08:00:00	200
1999-12-27 08:00:00	172.3
1999-12-28 08:00:00	184.7
1999-12-29 08:00:00	180.9
1999-12-30 08:00:00	185.6
1999-12-31 08:00:00	190.5
2000-01-01 08:00:00	175.8
2000-01-02 08:00:00	170
2000-01-03 08:00:00	168.5
2000-01-04 08:00:00	166.3
2000-01-05 08:00:00	156.3
2000-01-06 08:00:00	166.3
2000-01-07 08:00:00	210.748
2000-01-08 08:00:00	212.5
2000-01-09 08:00:00	150
2000-01-10 08:00:00	197
2000-01-11 08:00:00	228.2
2000-01-12 08:00:00	231.1
2000-01-13 08:00:00	199.1
2000-01-14 08:00:00	164.8
2000-01-15 08:00:00	127.4
2000-01-16 08:00:00	112
2000-01-17 08:00:00	109.9
2000-01-18 08:00:00	106.6
2000-01-19 08:00:00	100.6
2000-01-20 08:00:00	158.1
2000-01-21 08:00:00	211.1
2000-01-22 08:00:00	134.1
2000-01-23 08:00:00	102
2000-01-24 08:00:00	123.7
2000-01-25 08:00:00	107.4
2000-01-26 08:00:00	240
2000-01-27 08:00:00	153.7
2000-01-28 08:00:00	161.2
2000-01-29 08:00:00	148.9
2000-01-30 08:00:00	178
2000-01-31 08:00:00	132.3
2000-02-01 08:00:00	194.5
2000-02-02 08:00:00	160.2
2000-02-03 08:00:00	273.5
2000-02-04 08:00:00	245.5
2000-02-05 08:00:00	144
2000-02-06 08:00:00	124
2000-02-07 08:00:00	147.6
2000-02-08 08:00:00	124.5
2000-02-09 08:00:00	122.9
2000-02-10 08:00:00	125.6
2000-02-11 08:00:00	122.7
2000-02-12 08:00:00	110.3
2000-02-13 08:00:00	110
2000-02-14 08:00:00	109.1
2000-02-15 08:00:00	133.8
2000-02-16 08:00:00	134.2
2000-02-17 08:00:00	121.8
2000-02-18 08:00:00	130.1
2000-02-19 08:00:00	114.2
2000-02-20 08:00:00	134
2000-02-21 08:00:00	136
2000-02-22 08:00:00	116.5
2000-02-23 08:00:00	144.6
2000-02-24 08:00:00	119.8
2000-02-25 08:00:00	148.1
2000-02-26 08:00:00	132.4
2000-02-27 08:00:00	150
2000-02-28 08:00:00	129.5
2000-02-29 08:00:00	119.2
2000-03-01 08:00:00	106.2
2000-03-02 08:00:00	100.6
2000-03-03 08:00:00	99.6
2000-03-04 08:00:00	98.84
2000-03-05 08:00:00	92
2000-03-06 08:00:00	95.09
2000-03-07 08:00:00	88.98
2000-03-08 08:00:00	88.29
2000-03-09 08:00:00	88.61
2000-03-10 08:00:00	87.72
2000-03-11 08:00:00	89.37
2000-03-12 08:00:00	80
2000-03-13 08:00:00	89.31
2000-03-14 08:00:00	83.75
2000-03-15 08:00:00	81.41
2000-03-16 08:00:00	72.5
2000-03-17 08:00:00	72
2000-03-18 08:00:00	71.46
2000-03-19 08:00:00	71
2000-03-20 08:00:00	66
2000-03-21 08:00:00	64.17
2000-03-22 08:00:00	64.47
2000-03-23 08:00:00	61.3
2000-03-24 08:00:00	63
2000-03-25 08:00:00	61.8
2000-03-26 08:00:00	61
2000-03-27 08:00:00	54.19
2000-03-28 08:00:00	59.25
2000-03-29 08:00:00	54.07
2000-03-30 08:00:00	68.1
2000-03-31 08:00:00	53.78
2000-04-01 08:00:00	42.24
2000-04-02 08:00:00	41
2000-04-03 08:00:00	41.29
2000-04-04 08:00:00	64.45
2000-04-05 08:00:00	69.65
2000-04-06 08:00:00	78.63
2000-04-07 08:00:00	62.1
2000-04-08 08:00:00	47.2
2000-04-09 08:00:00	80
2000-04-10 08:00:00	113.1
2000-04-11 08:00:00	93.27
2000-04-12 08:00:00	75
2000-04-13 08:00:00	77.43
2000-04-14 08:00:00	70
2000-04-15 08:00:00	65.55
2000-04-16 08:00:00	62
2000-04-17 08:00:00	46.97
2000-04-18 08:00:00	46.45
2000-04-19 08:00:00	41.55
2000-04-20 08:00:00	43.35
2000-04-21 08:00:00	42
2000-04-22 08:00:00	42.03
2000-04-23 08:00:00	45
2000-04-24 08:00:00	67.19
2000-04-25 08:00:00	48.18
2000-04-26 08:00:00	43.17
2000-04-27 08:00:00	40.02
2000-04-28 08:00:00	37.27
2000-04-29 08:00:00	46.85
2000-04-30 08:00:00	40
2000-05-01 08:00:00	86.3
2000-05-02 08:00:00	75.82
2000-05-03 08:00:00	47.18
2000-05-04 08:00:00	37.83
2000-05-05 08:00:00	45.38
2000-05-06 08:00:00	77.15
2000-05-07 08:00:00	74
2000-05-08 08:00:00	70.39
2000-05-09 08:00:00	44.58
2000-05-10 08:00:00	37.47
2000-05-11 08:00:00	36.47
2000-05-12 08:00:00	34.27
2000-05-13 08:00:00	28.19
2000-05-14 08:00:00	29
2000-05-15 08:00:00	44.54
2000-05-16 08:00:00	51.18
2000-05-17 08:00:00	46.04
2000-05-18 08:00:00	43
2000-05-19 08:00:00	51.86
2000-05-20 08:00:00	48.08
2000-05-21 08:00:00	58
2000-05-22 08:00:00	51.71
2000-05-23 08:00:00	55.38
2000-05-24 08:00:00	52.38
2000-05-25 08:00:00	51.03
2000-05-26 08:00:00	49.6
2000-05-27 08:00:00	47.29
2000-05-28 08:00:00	51
2000-05-29 08:00:00	63.28
2000-05-30 08:00:00	48.73
2000-05-31 08:00:00	47.67
2000-06-01 08:00:00	48.58
2000-06-02 08:00:00	50.28
2000-06-03 08:00:00	42.24
2000-06-04 08:00:00	44
2000-06-05 08:00:00	46.83
2000-06-06 08:00:00	43.32
2000-06-07 08:00:00	54.29
2000-06-08 08:00:00	55.8
2000-06-09 08:00:00	128.7
2000-06-10 08:00:00	73.38
2000-06-11 08:00:00	83
2000-06-12 08:00:00	78.97
2000-06-13 08:00:00	92.1
2000-06-14 08:00:00	91.54
2000-06-15 08:00:00	95
2000-06-16 08:00:00	91.99
2000-06-17 08:00:00	145
2000-06-18 08:00:00	119
2000-06-19 08:00:00	95.75
2000-06-20 08:00:00	101.7
2000-06-21 08:00:00	160.6
2000-06-22 08:00:00	293.5
2000-06-23 08:00:00	261.8
2000-06-24 08:00:00	214.7
2000-06-25 08:00:00	180
2000-06-26 08:00:00	144.8
2000-06-27 08:00:00	120.9
2000-06-28 08:00:00	118.8
2000-06-29 08:00:00	110.8
2000-06-30 08:00:00	147.1
2000-07-01 08:00:00	244.8
2000-07-02 08:00:00	235
2000-07-03 08:00:00	220.2
2000-07-04 08:00:00	228.2
2000-07-05 08:00:00	240.4
2000-07-06 08:00:00	244
2000-07-07 08:00:00	221
2000-07-08 08:00:00	234.3
2000-07-09 08:00:00	240
2000-07-10 08:00:00	362.4
2000-07-11 08:00:00	325.6
2000-07-12 08:00:00	445.3
2000-07-13 08:00:00	578.3
2000-07-14 08:00:00	499.3
2000-07-15 08:00:00	494.8
2000-07-16 08:00:00	515
2000-07-17 08:00:00	676.2
2000-07-18 08:00:00	605.9
2000-07-19 08:00:00	705.6
2000-07-20 08:00:00	5015
2000-07-21 08:00:00	5134
2000-07-22 08:00:00	3394
2000-07-23 08:00:00	1900
2000-07-24 08:00:00	1125
2000-07-25 08:00:00	738.7
2000-07-26 08:00:00	587.6
2000-07-27 08:00:00	1409
2000-07-28 08:00:00	926.2
2000-07-29 08:00:00	1046
2000-07-30 08:00:00	1040
2000-07-31 08:00:00	804
2000-08-01 08:00:00	636.4
2000-08-02 08:00:00	500
2000-08-03 08:00:00	430
2000-08-04 08:00:00	382.8
2000-08-05 08:00:00	350.5
2000-08-06 08:00:00	330
2000-08-07 08:00:00	305.8
2000-08-08 08:00:00	329.3
2000-08-09 08:00:00	362.7
2000-08-10 08:00:00	400
2000-08-11 08:00:00	365.7
2000-08-12 08:00:00	360.6
2000-08-13 08:00:00	400
2000-08-14 08:00:00	410
2000-08-15 08:00:00	690
2000-08-16 08:00:00	1150
2000-08-17 08:00:00	929.2
2000-08-18 08:00:00	690
2000-08-19 08:00:00	1743
2000-08-20 08:00:00	1278
2000-08-21 08:00:00	730.9
2000-08-22 08:00:00	606.7
2000-08-23 08:00:00	590.4
2000-08-24 08:00:00	587.3
2000-08-25 08:00:00	604.5
2000-08-26 08:00:00	424.3
2000-08-27 08:00:00	390
2000-08-28 08:00:00	362.9
2000-08-29 08:00:00	360
2000-08-30 08:00:00	464.9
2000-08-31 08:00:00	636.4
2000-09-01 08:00:00	1400
2000-09-02 08:00:00	1548
2000-09-03 08:00:00	1200
2000-09-04 08:00:00	970.9
2000-09-05 08:00:00	1050
2000-09-06 08:00:00	900
2000-09-07 08:00:00	730.2
2000-09-08 08:00:00	730.2
2000-09-09 08:00:00	1047
2000-09-10 08:00:00	980
2000-09-11 08:00:00	757.6
2000-09-12 08:00:00	531.6
2000-09-13 08:00:00	501.4
2000-09-14 08:00:00	504
2000-09-15 08:00:00	437.1
2000-09-16 08:00:00	439.4
2000-09-17 08:00:00	395
2000-09-18 08:00:00	456.5
2000-09-19 08:00:00	436.2
2000-09-20 08:00:00	444.6
2000-09-21 08:00:00	420.2
2000-09-22 08:00:00	388.8
2000-09-23 08:00:00	366.6
2000-09-24 08:00:00	337
2000-09-25 08:00:00	362.6
2000-09-26 08:00:00	368
2000-09-27 08:00:00	353.4
2000-09-28 08:00:00	347.1
2000-09-29 08:00:00	400.9
2000-09-30 08:00:00	328.8
2000-10-01 08:00:00	318
2000-10-02 08:00:00	290
2000-10-03 08:00:00	308.1
2000-10-04 08:00:00	270.6
2000-10-05 08:00:00	240.1
2000-10-06 08:00:00	211.6
2000-10-07 08:00:00	200
2000-10-08 08:00:00	290
2000-10-09 08:00:00	211.6
2000-10-10 08:00:00	211.6
2000-10-11 08:00:00	211.6
2000-10-12 08:00:00	190
2000-10-13 08:00:00	165.2
2000-10-14 08:00:00	180.7
2000-10-15 08:00:00	150
2000-10-16 08:00:00	240.9
2000-10-17 08:00:00	280
2000-10-18 08:00:00	170.7
2000-10-19 08:00:00	147.1
2000-10-20 08:00:00	152.3
2000-10-21 08:00:00	142.3
2000-10-22 08:00:00	141
2000-10-23 08:00:00	132.2
2000-10-24 08:00:00	270.2
2000-10-25 08:00:00	211.6
2000-10-26 08:00:00	250
2000-10-27 08:00:00	290
2000-10-28 08:00:00	153
2000-10-29 08:00:00	148
2000-10-30 08:00:00	158.7
2000-10-31 08:00:00	150.9
2000-11-01 08:00:00	159.7
2000-11-02 08:00:00	143.3
2000-11-03 08:00:00	147.2
2000-11-04 08:00:00	135.2
2000-11-05 08:00:00	154
2000-11-06 08:00:00	156.5
2000-11-07 08:00:00	147.6
2000-11-08 08:00:00	129.5
2000-11-09 08:00:00	198.6
2000-11-10 08:00:00	105
2000-11-11 08:00:00	99
2000-11-12 08:00:00	104
2000-11-13 08:00:00	95.23
2000-11-14 08:00:00	94.23
2000-11-15 08:00:00	77.94
2000-11-16 08:00:00	69.96
2000-11-17 08:00:00	68.05
2000-11-18 08:00:00	160.2
2000-11-19 08:00:00	140
2000-11-20 08:00:00	74.19
2000-11-21 08:00:00	86.92
2000-11-22 08:00:00	66.79
2000-11-23 08:00:00	63.63
2000-11-24 08:00:00	73.45
2000-11-25 08:00:00	58.07
2000-11-26 08:00:00	56
2000-11-27 08:00:00	56.33
2000-11-28 08:00:00	55.09
2000-11-29 08:00:00	58.1
2000-11-30 08:00:00	56.36
2000-12-01 08:00:00	54.17
2000-12-02 08:00:00	56.68
2000-12-03 08:00:00	54
2000-12-04 08:00:00	50.81
2000-12-05 08:00:00	60.25
2000-12-06 08:00:00	54.62
2000-12-07 08:00:00	47.24
2000-12-08 08:00:00	49.3
2000-12-09 08:00:00	46.83
2000-12-10 08:00:00	58
2000-12-11 08:00:00	41.47
2000-12-12 08:00:00	43.68
2000-12-13 08:00:00	47.16
2000-12-14 08:00:00	45.05
2000-12-15 08:00:00	41.88
2000-12-16 08:00:00	40.76
2000-12-17 08:00:00	40
2000-12-18 08:00:00	39.46
2000-12-19 08:00:00	41.12
2000-12-20 08:00:00	42.26
2000-12-21 08:00:00	41.82
2000-12-22 08:00:00	45.4
2000-12-23 08:00:00	43.98
2000-12-24 08:00:00	50
2000-12-25 08:00:00	64
2000-12-26 08:00:00	46.2
2000-12-27 08:00:00	50.38
2000-12-28 08:00:00	45.8
2000-12-29 08:00:00	41.38
2000-12-30 08:00:00	47.67
2000-12-31 08:00:00	66
2001-01-01 08:00:00	50.19
2001-01-02 08:00:00	43.57
2001-01-03 08:00:00	44.52
2001-01-04 08:00:00	228.5
2001-01-05 08:00:00	59.25
2001-01-06 08:00:00	51.85
2001-01-07 08:00:00	45
2001-01-08 08:00:00	43.7
2001-01-09 08:00:00	50.45
2001-01-10 08:00:00	134.3
2001-01-11 08:00:00	44.68
2001-01-12 08:00:00	46.24
2001-01-13 08:00:00	44.87
2001-01-14 08:00:00	45
2001-01-15 08:00:00	41.7
2001-01-16 08:00:00	34.74
2001-01-17 08:00:00	32.76
2001-01-18 08:00:00	40.25
2001-01-19 08:00:00	32.74
2001-01-20 08:00:00	35.81
2001-01-21 08:00:00	38
2001-01-22 08:00:00	38.09
2001-01-23 08:00:00	35.62
2001-01-24 08:00:00	41.9
2001-01-25 08:00:00	48.64
2001-01-26 08:00:00	38
2001-01-27 08:00:00	33.37
2001-01-28 08:00:00	31
2001-01-29 08:00:00	27.94
2001-01-30 08:00:00	27.07
2001-01-31 08:00:00	28.88
2001-02-01 08:00:00	28.07
2001-02-02 08:00:00	28.42
2001-02-03 08:00:00	27.26
2001-02-04 08:00:00	27.5
2001-02-05 08:00:00	29.52
2001-02-06 08:00:00	30.52
2001-02-07 08:00:00	34.13
2001-02-08 08:00:00	39.25
2001-02-09 08:00:00	29.83
2001-02-10 08:00:00	28.47
2001-02-11 08:00:00	30.5
2001-02-12 08:00:00	31.31
2001-02-13 08:00:00	30.4
2001-02-14 08:00:00	28.06
2001-02-15 08:00:00	33.95
2001-02-16 08:00:00	32.53
2001-02-17 08:00:00	31.84
2001-02-18 08:00:00	31
2001-02-19 08:00:00	31.29
2001-02-20 08:00:00	38.32
2001-02-21 08:00:00	36
2001-02-22 08:00:00	53.64
2001-02-23 08:00:00	39.44
2001-02-24 08:00:00	33.2
2001-02-25 08:00:00	34
2001-02-26 08:00:00	34.5
2001-02-27 08:00:00	33.12
2001-02-28 08:00:00	32.3
2001-03-01 08:00:00	32.5
2001-03-02 08:00:00	33
2001-03-03 08:00:00	32.24
2001-03-04 08:00:00	32
2001-03-05 08:00:00	31.41
2001-03-06 08:00:00	28
2001-03-07 08:00:00	26.02
2001-03-08 08:00:00	27.07
2001-03-09 08:00:00	27.48
2001-03-10 08:00:00	27.1
2001-03-11 08:00:00	29
2001-03-12 08:00:00	31.18
2001-03-13 08:00:00	33.86
2001-03-14 08:00:00	35.94
2001-03-15 08:00:00	32.14
2001-03-16 08:00:00	36.43
2001-03-17 08:00:00	31.3
2001-03-18 08:00:00	32
2001-03-19 08:00:00	37.43
2001-03-20 08:00:00	40.48
2001-03-21 08:00:00	49.26
2001-03-22 08:00:00	42.12
2001-03-23 08:00:00	35.09
2001-03-24 08:00:00	41.27
2001-03-25 08:00:00	41
2001-03-26 08:00:00	40.66
2001-03-27 08:00:00	43.3
2001-03-28 08:00:00	41.19
2001-03-29 08:00:00	35.89
2001-03-30 08:00:00	75.88
2001-03-31 08:00:00	34.75
2001-04-01 08:00:00	30
2001-04-02 08:00:00	31
2001-04-03 08:00:00	37.39
2001-04-04 08:00:00	35.63
2001-04-05 08:00:00	30.16
2001-04-06 08:00:00	34
2001-04-07 08:00:00	30.14
2001-04-08 08:00:00	40
2001-04-09 08:00:00	57.27
2001-04-10 08:00:00	40.15
2001-04-11 08:00:00	31.24
2001-04-12 08:00:00	50.12
2001-04-13 08:00:00	60
2001-04-14 08:00:00	75
2001-04-15 08:00:00	40
2001-04-16 08:00:00	36.56
2001-04-17 08:00:00	35.28
2001-04-18 08:00:00	37.06
2001-04-19 08:00:00	41.48
2001-04-20 08:00:00	34.02
2001-04-21 08:00:00	33.99
2001-04-22 08:00:00	34
2001-04-23 08:00:00	36.96
2001-04-24 08:00:00	33.25
2001-04-25 08:00:00	28
2001-04-26 08:00:00	34.14
2001-04-27 08:00:00	33.11
2001-04-28 08:00:00	37.89
2001-04-29 08:00:00	33
2001-04-30 08:00:00	34.27
2001-05-01 08:00:00	33.37
2001-05-02 08:00:00	42.197
2001-05-03 08:00:00	37.63
2001-05-04 08:00:00	35.789
2001-05-05 08:00:00	33.52
2001-05-06 08:00:00	33
2001-05-07 08:00:00	30
2001-05-08 08:00:00	29.863
2001-05-09 08:00:00	37.601
2001-05-10 08:00:00	39.297
2001-05-11 08:00:00	32.904
